,title
85,"[신년사] 김현미 ""경제활력·혁신·포용·공정 중점 추진"""
86,"[팩트체크] 바닥 기는 경제심리… 2020 향배, '코스피·부동산' 먼저 보라"
87,"경북도·구미시·금융기관 등, 경제 활성화 위해 손잡아"
88,보령시 확 뚫린 도로망으로 새해 경제 . 관광 활성화 기대
89,"담양 산타축제에 21만명 찾아…""지역경제 활성화"""
90,"고양시, 일자리 풍부한 '평화경제특별시' 만든다"
91,"김현미 “주거정책, 시장경제 룰에 맡겨둬선 안돼”"
92,"순천농협-베트남 경제교류단, 농업 교류 의향서 교환"
93,"""새해 경제 성장률 극적 반등 어렵다"""
94,"작년 '핵·경제 병진' → 지난 4월 ""오판하는 적대세력에 타격"""
95,"[신년사] 김영록 전남지사 ""지역경제 활력으로 제2의 도약"""
96,"청주 에어로폴리스 3지구, 경제자유구역 후보 지역 지정 실패"
97,"김현미 ""주거정책, 시장경제 룰 맡기면 안돼…투기수요 근절"""
98,[인천시론] 맞춤형 정책과 정치경제학
99,"허창수 회장 ""내년 경제 더 어렵다. 규제 혁신으로 돌파해야"""
100,한은 “내년 중국 경제성장률 5.9%안팎 전망”
101,"경제단체장들 신년사 ""규제완화로 기업 활력 높여야"" 한 목소리"
102,"[신년사] 홍남기 부총리 ""경제 회복·도약 기회 살리겠다"""
103,[신년사]홍남기 “경제회복·도약 모멘텀 반드시 살릴 것”
104,"[신년사]문성유 캠코 사장 ""경제선순환 한 축 자산관리기관 재도약"""
105,특별사면된 제주 어업인 82명… 경제활동 지원받는다
106,"[포토]송병기 울산 경제부시장, '묵묵부답'"
107,美 장단기 수익률 격차 큰폭 확대…새해 경제전망 ‘맑음’ 예고
108,"[신년사]안건준 벤처기업협회장 ""경제도약 전환점…제2벤처 붐 조성"""
109,"[신년사] 김현미 ""주거정책, 시장 경제 룰에 맡겨선 안 돼"""
110,"[신년사] 문성유 캠코 사장 ""경제선순환 한 축 담당할 터"""
111,"[신년사] 홍남기 ""경제회복·도약 모멘텀, 반드시 살릴 것"""
112,"[신년사] 은성수 금융위원장 ""경제 체질개선·활력제고에 역량 집중"""
113,함양부군수에 조현옥 전 경남도 경제기업 정책과장 취임
114,"""경제적으로 무능하다"" 소리에 아내 목 졸라 살해한 70대 구속"
115,"北, 29년 만의 이틀째 전원회의…'경제'에 초점"
116,北 전원회의 2일차…김정은 '경제·군사·사회부문' 전략보고
117,"시흥시, 경제자유구역 예비지역 선정...수도권 내 '유일'"
118,"김현미 장관, '경제활력·혁신·포용·공정'에 초점"
119,"전남 지리적표시 특산품, 지역경제 효자 톡톡"
120,"'머니게임' 고수X이성민X심은경, 韓 경제 바라보는 세 관점"
121,"[신년사]문성유 캠코 사장 ""경제선순환 한축 담당...재도약 필요한 시점"""
122,"[신년사] 은성수 금융위원장 ""경제 흐름 대전환 필요한 시점"""
123,"이낙연, 신년사에서 ""디지털경제 전환과 한반도 평화정착 실현해야"""
124,"[신년사] 오거돈 부산시장 ""부산경제 도약하는 해 만들겠다"""
125,"""활력 넘치는 경제도시 건설""…밀양시, 새해 시정 목표 발표"
126,"BNK금융경영硏, 2019년 가장 주목 받은 동남권 경제 키워드는 '부동산'"
127,"경제단체장 신년사 ""규제 완화로 기업 활력 높여야"""
