,title
0,개미 순매수 10개 종목중 주가상승 '0'
1,"하나금투 ""삼성전자 내년 실적 개선 전망…목표주가↑"""
2,"삼성 30%, 롯데 -20%… 5대 그룹 주가 성적표 '희비'"
3,[2019년 증시] 주가 부진에도 IPO 수익률은 '역대급'
4,‘예상보다 안 팔렸다’ 테슬라 주가 3% 가까이 빠져
5,"웅민 웅진씽크빅 주가 초반 급둥, 웅진코웨이 매각 마무리"
6,"증권가, “코웨이 품는 넷마블 주가, 본업 성과 바탕돼야”"
7,"""한미약품, 임상2상 실패는 아냐""...장중 주가 '급반등'"
8,"NH證 ""제주항공, 주가 방향성 이스타항공 인수 후 결정될 것"""
9,"SK하이닉스, 주가 상승여력 충분…목표가 상향 -한투"
10,"동부제철 주가 초반 강세, 동부인천스틸 흡수합병에 매수세"
11,"한미약품 목표주가 하향, ""비소세포 폐암 치료제의 출시지연"""
12,"NH證 ""제주항공, 주가 방향성 이스타항공 인수 후 결정될 것"""
13,"웅진코웨이 품은 넷마블, 주가 반짝 상승"
14,반도체 회복 전망에 장비株 잘나가네…한달새 주가 18%↑
15,"4개월새 주가 76% 껑충...삼바, 바이오대장주 꿰찼다"
16,자금난→주가 2배 '반전'…테슬라가 옳았다
17,스팩 도입 10년...합병상장 평균 주가상승률 39%
18,"SK하이닉스 목표주가 높아져, “D램 수요 회복으로 실적 좋아져”"
19,[Global] B2B 결제 장악한 스타트업…상장 첫날 주가 60% 뛴 美 빌닷컴
20,올해 주가상승률 G20개국 중 17위…한국만 '왕따'
21,<뉴욕마켓워치> 美中 무역합의 기대 유지…주가↓국채↓달러↓
22,"넷플릭스, 최근 10년새 주가 4080% 올라···S&P500 종목중 '상승폭 톱'"
23,"""내년 '동국제약·종근당홀딩스' 주가 주목"""
24,"올해 亞증시, IT·은행주가 주도…""삼성전자·SK하이닉스 인기"""
25,"한진칼 한진칼우 주가 초반 급등, 오너일가 경영권 분쟁 심해져"
26,"비트코인 840만 원대로 밀려, 가상화폐 '하락' 테마기업 주가 '상승'"
27,"[특징주] LG디스플레이, 예상보다 빠른 LCD TV 가격 반등…목표주가 2만1천원·매수의견 유지"
28,올해 주가 상승률 1위는 이원컴포텍
29,철강ㆍ비철금속 업체 주가 동향 (30일 종가 기준)
