,title
94,"경기교육감 “학생들의 사회적 거리두기 불가능"""
95,밀양 공직사회 급여 30% 반납 행렬 의회도 동참
96,"""완벽 대응해도 20만명 死亡 가능성"" 트럼프 `사회적 거리두기` 연장 한몫"
97,"LG생활건강, 코로나19 피해 지역사회·협력사에 80억 지원"
98,"사회적 거리두기로 코로나 우울증까지…과총, 정신건강 대책 권고안"
99,"심재선 공성운수 대표, 인천사회복지공동모금회 회장 취임"
100,"동서발전, 35개 국민 체감형 과제 추진…""사회적 가치 제고"""
101,"""사회적 거리두기로 인한 경제이익, 미국에서만 1경원에 달할 것"""
102,"무안군, 사회적 거리두기'로 무안읍 5일장 휴장"
103,"'음주 사고+운전자 바꿔치기' 노엘, 신검 결과 4급…사회복무요원 판정"
104,"북한, 남한 'n번방' 사건 첫 반응…""타락 일상화된 사회"""
105,"코로나, 낙인찍기의 정치사회학"
106,"[비즈피플] 윤호중 한국야쿠르트 회장 ""전문경영인 체제 유지·사회적 책임 다할 것"" 외 2건"
107,"트럼프, 사회적 거리두기 4월 말까지 연장"
108,“이용호 후보는 사회적 거리 운운할 자격이 없다”
109,"금융위, 사회적경제기업에 4275억원 공급"
110,"정선 시민사회단체, 총선 후보들에 지역현안 제시요구 공개서한"
111,"장제원 아들 노엘, 작년 12월 사회복무요원 판정…음주운전 재판은 계속"
112,브리핑실 입장하는 유은혜 사회부총리 겸 교육부 장관
113,"포스코1%나눔재단, 지역사회 장애인 맞춤형 편의성 높인다"
114,"광명시, 매주 금요일 '사회적기업 도시락 DAY' 실시"
115,기자회견하는 시민사회단체
116,"동작구, '사회적 거리두기' 동참 벚꽃축제 취소"
117,"박희수 ""지역사회 통합돌봄 내실화 위한 제도 마련"""
118,"한국야쿠르트, 윤호중 회장 취임…""사회적책임 다할 것"""
119,"한국동서발전, 지역사회복지시설 대상 방역용품 지원"
120,상주시 사회적 거리두기 실천 앞장
121,사회복지시설 행정처분 감점폭 확대…최대 1.1점 하락
122,부산 추가 확진 없어…지역사회 감염 8일째 0
123,"'장제원 아들' 래퍼 노엘, 사회복무요원 판정"
124,"과기부·NIA, 디지털 사회혁신 생태계 조성…DSI 지원센터 공모"
125,"홍성군, 여성 사회 안전망 확대한다"
126,"안형환 ""n번방 문제, 사회도약 위해 반드시 해결해야"""
127,"한국동서발전, 사회적가치 2020 종합계획 수립"
128,"기업은행, 사회적기업 지원 '리딩뱅크'"
129,"수원시, 해외입국자 '철저 관리' …지역사회 감염 차단"
130,"포스코1%나눔재단, 지역사회 장애인 맞춤형 편의성 높인다"
131,"전북도, 사회적기업 재정지원 확대"
132,[김호기 칼럼]코로나19 이후의 이중적 뉴노멀 사회
133,"논산시, 코로나19 차단 ‘고강도 사회적 거리두기’ 점검"
134,"부산종합사회복지관, 동구에 한끼 BOX 100개 전달 外"
135,"광명시, ‘사회적기업 도시락 DAY’ 운영"
136,"한국사회투자-한국문화관광연구원, 관광두레 주민사업체 액셀러레이팅 성료"
137,"엄태영 ""사회적 약자가 건강한 세상 만들겠다."""
138,"금융위, ""사회적경제기업에 4275억원 지원"" 전년대비 32% 증가"
139,"'장제원 아들' 래퍼 노엘, 지난해 이미 사회복무요원 판정"
140,"'장제원 아들' 래퍼 노엘, 지난해 이미 사회복무요원 판정"
141,"익산시, 영세 중소·사회적기업에 긴급자금 47억 9000만원 투입"
142,가평군 ‘사회적 거리두기’ 이행상황 집중 점검
143,완도 유흥주점 84곳 자진휴업…사회적 거리두기 확산
144,"엄태영 후보 ""제천·단양 사회적 약자 존중받는 세상 만들겠다"""
145,"홍성군, 여성 사회안전망 구축 다양한 시책 도입"
146,"전주시, 소상공인 공공요금·사회보험료 특별 지원"
147,"박희수 후보 ""지역사회 통합돌봄 내실화 노력"""
148,"제주 시민사회단체 ""제주甲 고병수, 乙 강은주 후보 지지"""
149,"동서발전, ‘2020년도 사회적가치 종합계획’ 수립·추진"
150,"동서발전, ‘2020년도 사회적가치 종합계획’ 수립·추진"
151,"SK하이닉스, '사회적 가치 창출' 협력사에 인센티브"
152,"NIA, 디지털 사회혁신 위한 공모 추진"
153,이번 주 '사회적 합의기구' 구성…'생활방역' 전환 논의
154,옥정호 벚꽃축제·의견문화제 취소…사회적 거리두기 차원
155,"포스코1%나눔재단, 지역사회 희망날개ㆍ희망공간 사업 신규 모집"
156,시흥시 '사회적 거리두기' 강화...유흥주점 집중 관리
157,부산 실내체육시설 67%가 '사회적 거리두기' 임시휴관
158,"'부활절 정상화' 장담 트럼프, 사회적 거리두기 4월말까지 연장"
159,"장제원 아들 래퍼 '노엘', 지난해 이미 사회복무요원 판정"
160,"김해시, 경남도 사회적농장 육성공모에 2곳 선정"
161,"군포 사회보장협, 보건의료 취약층 107가구 방역 실시"
162,코로나19 경제사회 대책 제안 기자회견
163,4대 사회보험·전기요금 감면·유예 대상은?
164,"한국철도-대한적십자, 사회적 가치 실천 업무협약"
165,"장성군, 민원인-공무원 '사회적 거리두기'"
166,"‘장제원 아들’ 장용준, 지난해 사회복무요원 판정…4월 음주 사고 첫 재판"
167,"동서발전, '사회적가치 2020' 종합계획 수립...국민과 함께"
168,"중부발전, 생활 밀착형 환경보전 운동 지역사회 '확대'"
169,"포스코1%나눔재단, 지역사회 장애인 맞춤형 편의성 높인다"
170,"포스코1%나눔재단, 지역사회 장애인 맞춤형 편의성 높인다"
171,"“220만명 죽을 수도” 경고에…트럼프, “사회적 거리두기 4월말로 연장”"
172,"완도군, 유흥주점 84개소 사회적 거리두기 동참"
173,사회적 거리두기→생활방역체계 전환…차이점은?
174,"공공부문 ""올해 사회적경제기업에 4275억원 지원"""
175,인천대공원 폐쇄에 봄 축제 취소… 인천시 ‘사회적 거리두기’ 사활
176,"[일문일답]""4월부터 지역사회 자가격리, 하루 7000명 추산"""
177,"중부발전, 생활 밀착 '환경보전활동'..지역사회 확산"
178,"사회연대은행-인천공항공사, 코로나19 피해 소상공인에 무이자 긴급대출"
179,"[아유경제_사회] 진에어, 20개월 만에 행정 제재 '해제'"
180,"한국동서발전, 지역사회복지시설 대상 방역용품 지원"
181,"윤호중 한국야쿠르트 회장 취임...""사회적 책임 다할 것"" "
182,"[POP이슈]'장제원 아들' 노엘(장용준), 지난해 사회복무요원 판정..4월 음주운전 첫 공판"
183,"포스코1%나눔재단, 지역사회 장애인 맞춤형 편의성 높인다"
184,사회적 거리두기 '잠시 멈춤' 캠페인에 맞춰 무관중 공연 리허설
185,"광명시, 매주 금요일 ‘사회적기업 도시락 DAY’"
186,"""수백만 확진"" 경고에…트럼프 ""사회적 거리두기 한달 연장"""
187,금주 내 사회적 합의기구 구성…'생활방역' 전환 전략 논의
188,코로나19 대책 제안하는 시민사회단체
189,"경기교육감 “학생들의 사회적 거리두기 불가능"""
190,"완도군 유흥업소들, 사회적 거리두기 '자진휴업' 100% 동참"
191,밀양 공직사회 급여 30% 반납 행렬 의회도 동참
192,"""완벽 대응해도 20만명 死亡 가능성"" 트럼프 `사회적 거리두기` 연장 한몫"
193,"논산시, 코로나19 차단 '고강도 사회적 거리두기' 점검"
194,"LG생활건강, 코로나19 피해 지역사회·협력사에 80억 지원"
195,사회적경제기업 등에 4275억원 공급…전년비 32% 증가
196,"사회적 거리두기로 코로나 우울증까지…과총, 정신건강 대책 권고안"
197,"심재선 공성운수 대표, 인천사회복지공동모금회 회장 취임"
198,"뉴욕시, '사회적 거리두기' 위반하면 최고 60만 원 벌금"
199,"연기협, 대전시사회공동모금회에 '코로나19' 성금 기탁"
200,"연기협, 대전시사회공동모금회에 '코로나19' 성금 기탁"
201,"전주시, 공공요금·사회보험료 지원"
202,'개훌륭' 강형욱 매직 통했다…'사회성 부족' 비숑 개과천선 성공
203,한국경쟁 본선 진출작 한국사회 민낯 담았다
204,"사회적경제-지방정부, 코로나 지원 사각지대 극복 나선다"
205,"‘장제원 아들’ 노엘(장용준), 지난해 이미 사회복무요원 판정"
206,"공주시, 코로나19 예방법 및 사회적 거리두기 필요성 가두 캠페인 나서"
207,"<뉴스G> ""청소년 스스로 결정의 주체"" 사회적 합의 이룬 독일"
208,김종천 과천시장 사회적 거리두기 실천 위해 시민과 모바일 화상회의 개최
209,"서정시인 듯, 때론 사회시인 듯… 전통시조에 녹여낸 ‘상실의 정서’"
210,"서정시인 듯, 때론 사회시인 듯… 전통시조에 녹여낸 ‘상실의 정서’"
211,"박희수 ""지역사회 통합돌봄 서비스 내실화하겠다"""
212,"'부활절 정상화' 장담 트럼프, 사회적 거리두기 4월 말까지 연장"
213,"남양주시, '진접 사회적경제 창업지원센터' 입주자 모집"
214,"DGB금융, 대구 지역 사회복지기관에 후원품 선물"
215,“사회적 거리두기의 경제 이익 9650조원” 미국 연구진
216,울산 유흥시설 1천613곳 대상 사회적 거리 두기 특별점검
217,'조주빈 공범' 사회복무요원…과거 담임교사 9년간 살해 협박
218,"공주시, 코로나19 '사회적 거리두기' 가두 캠페인 실시"
219,[TF사진관] '사회적 거리두기' 외면 사랑제일교회 예배 '혼란'
220,[TF사진관] '사회적 거리두기' 외면 사랑제일교회 예배 '혼란'
221,"2019년도 사회복지시설(1,285개소) 평가 발표"
222,"DGB금융그룹, 지역 사회복지사에 사랑의 화분 전달"
223,"완도 유흥주점 84개소, 사회적 거리두기 동참... 5일까지 휴업"
224,'사회적 거리두기'에…2월 온라인 유통매출 증가폭 3년9개월만에 최대
225,"중부발전, 생활 밀착형 환경보전활동 지역사회로 확산"
